pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-11,99.6,1.33,5.96,"Crow-Armstrong, Pete",691718,682254,strikeout,called_strike,,,,,1.0,Pete Crow-Armstrong called out on strikes.,R,L,L,CHC,PIT,S,2.0,,0,2,2026,0.3,1.6,-0.5677096917415587,2.7698627421188484,,,673548.0,2,6,Bot,,,,,,,-5.915412069337009,-144.67273251169468,-6.958960979578784,5.707444106108484,37.61516581418787,-8.2830355907393,3.202452428,1.616190945,,,,100.0,2382.0,6.9,824697,680779,687462,664040,694377,804606,668804,665833,656811,53.62,,0.0,0.0,1.0,0.0,0.0,,53,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,159.0,-0.021,-0.175,,,,,0.175,,-2,-2,0.206,0.206,26,24,26,24,1,2,1.0,1.0,3.0,1,0.73,0.3,0.3,56.4,,,,,
FF,2026-04-11,95.6,-1.26,5.8,"Crow-Armstrong, Pete",691718,676755,,foul,,,,,4.0,,R,L,R,CHC,PIT,S,,,0,0,2026,-0.89,1.65,-0.435415021194508,2.6482799066402407,,,608324.0,2,8,Bot,,,,,,,4.206717570764277,-138.97728954102598,-6.24844872850718,-12.43125498674496,33.62173306364464,-9.600931712586068,3.202452428,1.616190945,127.0,79.5,10.0,96.0,2359.0,6.7,824697,680779,656811,664040,694377,804606,668804,665833,695257,53.76,,,,,,,,69,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,213.0,-0.01,-0.04,69.0,6.2,,,0.04,88.0,-1,-1,0.233,0.233,30,24,31,24,1,3,1.0,1.0,3.0,1,0.86,0.89,-0.89,44.1,-2.4046152339764775,22.727376275165263,36.05921910438474,42.34446419729903,18.19959901576598
FF,2026-04-11,99.3,1.13,5.86,"Crow-Armstrong, Pete",691718,682254,,foul,,,,,6.0,,R,L,L,CHC,PIT,S,,,0,1,2026,0.36,1.7,0.3694395891771597,2.182645173729785,,,673548.0,2,6,Bot,,,,,,,-2.947784180650266,-144.36089918077715,-8.505637221674782,5.706231177703621,37.50762959457999,-6.690131658747593,3.202452428,1.616190945,224.0,72.3,33.0,99.9,2320.0,6.9,824697,680779,687462,664040,694377,804606,668804,665833,656811,53.56,,,,,,,,53,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,167.0,-0.009,-0.06,66.6,6.1,,,0.06,88.0,-2,-2,0.215,0.215,26,24,26,24,1,2,1.0,1.0,3.0,1,0.64,0.36,0.36,66.8,-7.085568563055615,8.640159401926923,37.22818545880649,31.73484769285787,22.153501712112277
SL,2026-04-11,88.7,1.34,5.83,"Crow-Armstrong, Pete",691718,682254,,called_strike,,,,,4.0,,R,L,L,CHC,PIT,S,,,0,0,2026,-0.08,0.09,-0.3996249472344717,2.6668959520052997,,,673548.0,2,6,Bot,,,,,,,-4.075579674034656,-129.17066843223594,-1.66858280691671,-0.0663896145672089,27.554667787508905,-31.003843369695492,3.202452428,1.616190945,,,,89.7,2591.0,6.9,824697,680779,687462,664040,694377,804606,668804,665833,656811,53.59,,,,,,,,53,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,278.0,-0.005,-0.04,,,,,0.04,,-2,-2,0.22,0.22,26,24,26,24,1,2,1.0,1.0,3.0,1,2.81,-0.08,-0.08,57.9,,,,,
,2026-04-11,,,,"Crow-Armstrong, Pete",691718,670990,,automatic_ball,,,,,,,R,L,R,CHC,PIT,B,,,1,0,2026,,,,,,664023.0,,1,10,Bot,,,,,,,,,,,,,,,,,,,,,824697,680779,656811,664040,693304,804606,663968,665833,694377,,,,,,,,,85,2,,3,3,3,3,3,3,3,3,,,,0.001,,,,,,,,0,0,0.704,0.704,31,24,31,24,1,4,4.0,1.0,3.0,1,,,,,,,,,
,2026-04-11,,,,"Crow-Armstrong, Pete",691718,670990,,automatic_ball,,,,,,,R,L,R,CHC,PIT,B,,,0,0,2026,,,,,,664023.0,,1,10,Bot,,,,,,,,,,,,,,,,,,,,,824697,680779,656811,664040,693304,804606,663968,665833,694377,,,,,,,,,85,1,,3,3,3,3,3,3,3,3,,,,0.001,,,,,,,,0,0,0.703,0.703,31,24,31,24,1,4,4.0,1.0,3.0,1,,,,,,,,,
,2026-04-11,,,,"Crow-Armstrong, Pete",691718,670990,intent_walk,automatic_ball,,,,,,Yohan Ramírez intentionally walks Pete Crow-Armstrong.,R,L,R,CHC,PIT,B,,,3,0,2026,,,,,,664023.0,,1,10,Bot,,,,,,,,,,,,,,,,,,,,,824697,680779,656811,664040,693304,804606,663968,665833,694377,,,,0.4,,0.0,0.0,,85,4,,3,3,3,3,3,3,3,3,,,,0.003,,,,,,,,0,0,0.707,0.707,31,24,31,24,1,4,4.0,1.0,3.0,1,,,,,,,,,
,2026-04-11,,,,"Crow-Armstrong, Pete",691718,670990,,automatic_ball,,,,,,,R,L,R,CHC,PIT,B,,,2,0,2026,,,,,,664023.0,,1,10,Bot,,,,,,,,,,,,,,,,,,,,,824697,680779,656811,664040,693304,804606,663968,665833,694377,,,,,,,,,85,3,,3,3,3,3,3,3,3,3,,,,0.002,,,,,,,,0,0,0.705,0.705,31,24,31,24,1,4,4.0,1.0,3.0,1,,,,,,,,,
FS,2026-04-10,86.3,-1.28,5.5,"Crow-Armstrong, Pete",691718,669387,field_out,hit_into_play,,,,,8.0,Pete Crow-Armstrong flies out to right fielder Billy Cook. Ian Happ to 3rd.,R,L,R,CHC,PIT,X,9.0,fly_ball,1,2,2026,-0.6,-0.09,0.20404569106518,2.0178896919461833,,664023.0,673548.0,1,4,Bot,201.84,106.86,,,,,4.734768377993339,-125.50344752555245,-1.5872728069580535,-7.287510527629675,27.50930628583935,-33.03923853905399,3.202452428,1.616190945,294.0,82.5,32.0,86.3,1470.0,6.5,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.96,0.029,0.031,0.0,1.0,0.0,0.0,3.0,28,4,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,253.0,-0.031,-0.165,70.3,7.3,,0.05,0.165,88.0,0,0,0.591,0.591,27,24,27,24,2,1,6.0,2.0,5.0,1,3.18,0.6,-0.6,41.6,11.585513793867316,-6.283033729137578,27.81589026015566,34.145894279503,39.525531567075895
FF,2026-04-10,95.2,-1.36,5.49,"Crow-Armstrong, Pete",691718,669387,,foul,,,,,11.0,,R,L,R,CHC,PIT,S,,,1,1,2026,-0.9,0.98,-0.0264722891647259,3.3495445538294093,,664023.0,673548.0,1,4,Bot,,,,,,,5.54012099818175,-138.4732791564256,-2.0050747031206537,-12.853153646359225,33.372062830710156,-19.401332697134265,3.202452428,1.616190945,170.0,78.9,69.0,95.2,2002.0,6.5,824695,663698,656811,693304,694377,804606,668804,665833,695257,54.03,,,,,,,,28,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,227.0,-0.013,-0.064,68.5,5.8,,,0.064,88.0,0,0,0.604,0.604,27,24,27,24,2,1,6.0,2.0,5.0,1,1.56,0.9,-0.9,32.4,9.5583964657464,15.420787971286254,25.735557827087273,37.29105042003587,29.30272616356012
FS,2026-04-10,86.0,-1.18,5.55,"Crow-Armstrong, Pete",691718,669387,,ball,,,,,13.0,,R,L,R,CHC,PIT,B,,,0,1,2026,-0.45,0.17,-0.8412125725140971,1.1357902033284697,,664023.0,673548.0,1,4,Bot,,,,,,,1.7276216229208268,-125.25218928531449,-4.324280816012374,-5.088765284569112,26.21695261954526,-29.68449635494637,3.202452428,1.616190945,,,,86.1,1504.0,6.4,824695,663698,656811,693304,694377,804606,668804,665833,695257,54.12,,,,,,,,28,2,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,246.0,0.005,0.028,,,,,-0.028,,0,0,0.599,0.599,27,24,27,24,2,1,6.0,2.0,5.0,1,2.91,0.45,-0.45,37.2,,,,,
FS,2026-04-10,85.7,-1.1,5.55,"Crow-Armstrong, Pete",691718,669387,,swinging_strike,,,,,14.0,,R,L,R,CHC,PIT,S,,,0,0,2026,-0.63,-0.05,1.0349320283029635,1.093922159768109,,664023.0,673548.0,1,4,Bot,,,,,,,6.3194379031059915,-124.70952470142724,-3.906866329397408,-7.888110947631537,25.761247096572117,-32.12286586796586,3.202452428,1.616190945,,,,86.1,1473.0,6.6,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.91,,,,,,,,28,1,Split-Finger,0,0,0,0,0,0,0,0,Infield shade,Standard,243.0,-0.008,-0.042,78.5,8.0,0.605872104,,0.042,,0,0,0.607,0.607,27,24,27,24,2,1,6.0,2.0,5.0,1,3.16,0.63,-0.63,36.8,25.57659613938595,-24.43931160212627,40.398280225243134,25.844384303787848,46.73088571492916
FS,2026-04-10,85.1,-1.21,5.43,"Crow-Armstrong, Pete",691718,669387,grounded_into_double_play,hit_into_play,,,,,8.0,"Pete Crow-Armstrong grounds into a double play, first baseman Ryan O'Hearn to shortstop Konnor Griffin to first baseman Ryan O'Hearn. Seiya Suzuki out at 2nd. Pete Crow-Armstrong out at 1st.",R,L,R,CHC,PIT,X,3.0,ground_ball,0,0,2026,-1.04,0.26,-0.2670234135494402,1.5476100249368892,,,673548.0,1,2,Bot,146.18,178.45,,,,,4.328021274281656,-123.83441289973244,-3.0450667512800607,-11.55828813487191,27.03854348297376,-29.126798111585757,3.202452428,1.616190945,29.0,78.1,-1.0,85.0,1544.0,6.5,824695,663698,656811,693304,694377,804606,668804,665833,695257,54.05,0.164,0.15,0.0,1.0,0.0,0.0,2.0,13,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,246.0,-0.054,-0.321,78.3,7.8,,0.186,0.321,88.0,0,0,0.554,0.554,27,24,27,24,1,0,6.0,2.0,5.0,1,2.92,1.04,-1.04,33.7,17.947345915604195,-8.60082202180567,36.691100408617686,40.53407378994749,44.5843798022097
FF,2026-04-10,96.4,2.25,5.76,"Crow-Armstrong, Pete",691718,642397,force_out,hit_into_play,,,,,5.0,"Pete Crow-Armstrong grounds into a force out, fielded by shortstop Konnor Griffin. Seiya Suzuki out at 2nd. Pete Crow-Armstrong to 1st.",R,L,L,CHC,PIT,X,6.0,ground_ball,1,2,2026,1.08,1.11,0.0497558722685882,2.533475932246197,,,673548.0,1,8,Bot,119.31,149.55,,,,,-8.299911050883404,-140.02447903442035,-5.321450433225281,16.13323668383836,33.46977061365287,-16.579807481011773,3.202452428,1.616190945,20.0,84.7,-6.0,96.4,2361.0,6.5,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.96,0.164,0.149,0.0,1.0,0.0,0.0,2.0,61,4,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,134.0,-0.041,-0.242,70.3,6.3,,0.203,0.242,88.0,-2,-2,0.16,0.16,31,24,31,24,1,3,3.0,2.0,1.0,1,1.37,1.08,1.08,34.1,-0.2320202374513949,15.570631454572297,34.78777262185735,35.488058246973864,22.234838203511067
SI,2026-04-10,94.8,2.48,5.68,"Crow-Armstrong, Pete",691718,642397,,foul,,,,,12.0,,R,L,L,CHC,PIT,S,,,1,1,2026,1.56,0.54,1.3095111459572129,2.806822158249468,,,673548.0,1,8,Bot,,,,,,,-6.593422564769929,-137.94242899311368,-2.8540081912421815,21.44252905996543,31.962099642235852,-24.898360498466303,3.202452428,1.616190945,5.0,62.8,-33.0,94.9,2285.0,6.4,824695,663698,656811,693304,694377,804606,668804,665833,695257,54.06,,,,,,,,61,3,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,135.0,-0.015,-0.069,70.5,6.5,,,0.069,88.0,-2,-2,0.175,0.175,31,24,31,24,1,3,3.0,2.0,1.0,1,2.01,1.56,1.56,30.3,17.164211044000314,-11.227900218067678,26.28434757469407,20.711488553712947,34.67143726230442
SL,2026-04-10,78.0,2.23,5.92,"Crow-Armstrong, Pete",691718,642397,,ball,,,,,12.0,,R,L,L,CHC,PIT,B,,,0,1,2026,-0.67,0.19,0.7604919978085776,3.8459922165142952,,,673548.0,1,8,Bot,,,,,,,-1.855758435682968,-113.65332513245014,2.2421567931284727,-5.493191512607697,20.846269969866317,-31.18518085068568,3.202452428,1.616190945,,,,78.1,1109.0,6.3,824695,663698,656811,693304,694377,804606,668804,665833,695257,54.24,,,,,,,,61,2,Slider,0,2,0,2,2,0,0,2,Standard,Standard,330.0,0.006,0.028,,,,,-0.028,,-2,-2,0.169,0.169,31,24,31,24,1,3,3.0,2.0,1.0,1,3.55,-0.67,-0.67,36.0,,,,,
SI,2026-04-10,94.8,2.41,5.71,"Crow-Armstrong, Pete",691718,642397,,called_strike,,,,,5.0,,R,L,L,CHC,PIT,S,,,0,0,2026,1.44,0.9,0.1105514765853985,2.1702144039127034,,,673548.0,1,8,Bot,,,,,,,-9.22690845639322,-137.62260534584644,-5.3661488162011235,20.41128016236803,32.07131100474218,-19.67486916698377,3.202452428,1.616190945,,,,94.7,2251.0,6.5,824695,663698,656811,693304,694377,804606,668804,665833,695257,54.03,,,,,,,,61,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,127.0,-0.009,-0.039,,,,,0.039,,-2,-2,0.178,0.178,31,24,31,24,1,3,3.0,2.0,1.0,1,1.66,1.44,1.44,36.3,,,,,
SL,2026-04-10,90.7,1.39,5.83,"Crow-Armstrong, Pete",691718,682254,strikeout,swinging_strike,,,,,9.0,Pete Crow-Armstrong strikes out swinging.,R,L,L,CHC,PIT,S,2.0,,3,2,2026,0.15,0.32,0.4850486853065359,1.5594828263928222,,608324.0,664023.0,1,6,Bot,,,,,,,-2.594180603601429,-132.0441223178962,-5.313584785779682,2.338401480084682,26.617957545736125,-27.489185871942528,3.202452428,1.616190945,,,,92.1,2629.0,7.0,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.51,,0.0,0.0,1.0,0.0,0.0,,43,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,214.0,-0.076,-0.318,71.7,8.1,6.87846768,,0.318,,0,0,0.642,0.642,26,24,26,24,1,2,5.0,2.0,1.0,1,2.43,0.15,0.15,62.8,26.881871890519093,-43.826803864740874,23.615499570285156,31.432243977987895,58.5250214167971
FF,2026-04-10,99.6,1.46,5.98,"Crow-Armstrong, Pete",691718,682254,,ball,,,,,12.0,,R,L,L,CHC,PIT,B,,,2,2,2026,0.25,1.53,0.8549816548824736,4.491111858654408,,608324.0,664023.0,1,6,Bot,,,,,,,-2.2617285670441705,-144.99814796473345,-2.209138485632006,4.087962676983854,35.39070729455537,-10.352907803450172,3.202452428,1.616190945,,,,100.5,2205.0,6.9,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.63,,,,,,,,43,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,171.0,0.022,0.095,,,,,-0.095,,0,0,0.62,0.62,26,24,26,24,1,2,5.0,2.0,1.0,1,0.77,0.25,0.25,58.4,,,,,
SL,2026-04-10,89.8,1.39,5.8,"Crow-Armstrong, Pete",691718,682254,,called_strike,,,,,4.0,,R,L,L,CHC,PIT,S,,,2,1,2026,-0.05,0.21,-0.3462168711938086,2.263693609513508,,608324.0,664023.0,1,6,Bot,,,,,,,-4.1939782553270595,-130.78870321330072,-3.027694226656179,0.2969490665675062,28.331149674857475,-29.292931105888737,3.202452428,1.616190945,,,,90.9,2599.0,7.0,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.5,,,,,,,,43,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,239.0,-0.018,-0.07,,,,,0.07,,0,0,0.638,0.638,26,24,26,24,1,2,5.0,2.0,1.0,1,2.61,-0.05,-0.05,57.0,,,,,
FF,2026-04-10,97.9,1.41,5.83,"Crow-Armstrong, Pete",691718,682254,,foul,,,,,2.0,,R,L,L,CHC,PIT,S,,,2,0,2026,0.23,1.74,-0.2565259076535775,3.181156000214998,,608324.0,664023.0,1,6,Bot,,,,,,,-5.05362510005696,-142.30813032392493,-5.528779448571598,4.440632116977854,37.547262547160464,-7.626111352031877,3.202452428,1.616190945,171.0,83.5,73.0,98.6,2211.0,7.1,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.43,,,,,,,,43,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,160.0,-0.016,-0.061,72.3,6.8,,,0.061,88.0,0,0,0.654,0.654,26,24,26,24,1,2,5.0,2.0,1.0,1,0.68,0.23,0.23,57.4,11.300575204946306,-4.73823339073181,22.402702692866857,39.8018531788138,36.31364653513943
FF,2026-04-10,98.0,1.33,5.78,"Crow-Armstrong, Pete",691718,682254,,ball,,,,,7.0,,R,L,L,CHC,PIT,B,,,1,0,2026,0.24,1.63,-0.5886462913344703,1.6274154422178042,,608324.0,664023.0,1,6,Bot,,,,,,,-5.757907993633874,-142.2710190785214,-9.361404200031483,4.681491133189148,36.54969487756659,-8.04606351313573,3.202452428,1.616190945,,,,98.8,2298.0,7.2,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.34,,,,,,,,43,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,159.0,0.016,0.067,,,,,-0.067,,0,0,0.638,0.638,26,24,26,24,1,2,5.0,2.0,1.0,1,0.78,0.24,0.24,55.4,,,,,
FF,2026-04-10,98.3,1.24,5.83,"Crow-Armstrong, Pete",691718,682254,,ball,,,,,13.0,,R,L,L,CHC,PIT,B,,,0,0,2026,0.47,1.55,-0.5867282460998691,1.382386097374761,,608324.0,664023.0,1,6,Bot,,,,,,,-6.091987806572989,-142.63549427275268,-10.000998713427242,7.999032158294593,37.76757020268339,-8.848508719272623,3.202452428,1.616190945,,,,98.8,2079.0,7.1,824695,663698,656811,693304,694377,804606,668804,665833,695257,53.41,,,,,,,,43,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,158.0,0.008,0.041,,,,,-0.041,,0,0,0.63,0.63,26,24,26,24,1,2,5.0,2.0,1.0,1,0.86,0.47,0.47,59.4,,,,,
FF,2026-04-08,97.5,-1.54,5.41,"Crow-Armstrong, Pete",691718,671212,field_out,hit_into_play,,,,,2.0,Pete Crow-Armstrong pops out to catcher Hunter Feduccia in foul territory.,R,L,R,TB,CHC,X,2.0,popup,2,0,2026,-0.73,1.29,0.2596079378371818,2.9903570425397774,,,,2,4,Top,140.66,199.82,,,,,6.541015816709467,-141.72549714072886,-3.7957060534435514,-11.378834262392244,35.89961123245634,-14.222415886195073,3.202452428,1.616190945,22.0,93.8,79.0,97.8,2668.0,6.8,823000,676439,666018,810938,691406,670764,802415,676356,641584,53.72,0.011,0.011,0.0,1.0,0.0,0.0,3.0,27,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,221.0,0.018,-0.368,78.2,7.1,,0.012,0.368,93.8,0,0,0.542,0.458,26,24,27,24,2,1,5.0,1.0,130.0,2,1.14,0.73,-0.73,28.5,20.52128733344293,-11.24597554228474,27.228738305999524,32.265630573689194,41.5228362249518
SL,2026-04-08,88.8,-1.68,5.42,"Crow-Armstrong, Pete",691718,671212,,ball,,,,,11.0,,R,L,R,TB,CHC,B,,,1,0,2026,0.23,0.34,-1.5536337499867616,2.4975166278646075,,,,2,4,Top,,,,,,,-0.1705879376121243,-129.36198727363274,-1.610097883397481,2.5808706350121167,28.644298483814545,-28.237093663808952,3.202452428,1.616190945,,,,89.2,2750.0,6.6,823000,676439,666018,810938,691406,670764,802415,676356,641584,53.89,,,,,,,,27,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,120.0,-0.004,0.066,,,,,-0.066,,0,0,0.546,0.454,26,24,27,24,2,1,5.0,1.0,130.0,2,2.56,-0.23,0.23,27.9,,,,,
SL,2026-04-08,89.5,-1.49,5.54,"Crow-Armstrong, Pete",691718,671212,,ball,,,,,11.0,,R,L,R,TB,CHC,B,,,0,0,2026,0.15,0.29,-0.8016733641076502,3.5012121650537873,,,,2,4,Top,,,,,,,1.370523342628114,-130.39068329898927,0.5393936465004783,1.411486402921002,28.336905881479293,-29.249200476404507,3.202452428,1.616190945,,,,90.1,2711.0,6.7,823000,676439,666018,810938,691406,670764,802415,676356,641584,53.8,,,,,,,,27,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,124.0,-0.001,0.041,,,,,-0.041,,0,0,0.547,0.453,26,24,27,24,2,1,5.0,1.0,130.0,2,2.56,-0.15,0.15,27.2,,,,,
SI,2026-04-08,92.8,-1.21,5.63,"Crow-Armstrong, Pete",691718,669947,grounded_into_double_play,hit_into_play,,,,,7.0,"Pete Crow-Armstrong grounds into a double play, second baseman Ben Williamson to shortstop Taylor Walls to first baseman Jonathan Aranda. Alex Bregman out at 2nd. Pete Crow-Armstrong out at 1st.",R,L,R,TB,CHC,X,4.0,ground_ball,0,0,2026,-1.34,0.9,-0.2913331644422801,1.628423544140696,,,608324.0,0,8,Top,151.81,155.74,,,,,5.335945555774303,-134.9166416272605,-6.169130191461337,-17.51663830828685,32.54243542109027,-20.0239441491379,3.202452428,1.616190945,96.0,97.8,6.0,93.0,2265.0,6.7,823000,676439,666018,810938,691406,670764,802415,676356,641584,53.82,0.6,0.578,0.0,1.0,0.0,0.0,4.0,58,1,Sinker,1,6,6,1,6,1,6,1,Standard,Standard,204.0,0.006,-0.345,77.0,7.3,,0.714,0.345,97.8,-5,5,0.015,0.985,32,24,32,24,2,3,,1.0,7.0,2,1.78,1.34,-1.34,36.4,9.802137593783373,0.5512622382604228,41.78945089618919,37.933978614700266,34.763320517428426
FF,2026-04-08,97.4,-1.38,5.5,"Crow-Armstrong, Pete",691718,671212,strikeout,called_strike,,,,,7.0,Pete Crow-Armstrong called out on strikes.,R,L,R,TB,CHC,S,2.0,,0,2,2026,-0.23,1.04,-0.2874243865804449,1.7676328556327767,,,,2,1,Top,,,,,,,3.4436184914804655,-141.65224599520994,-6.708388646890424,-3.885118255903026,33.01230732191732,-16.806102900058583,3.202452428,1.616190945,,,,,2706.0,,823000,676439,666018,810938,691406,670764,802415,676356,641584,54.13,,0.0,0.0,1.0,0.0,0.0,,4,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shade,Standard,218.0,0.006,-0.154,,,,,0.154,,-1,1,0.442,0.558,26,24,27,24,1,0,5.0,1.0,130.0,2,1.37,0.23,-0.23,,,,,,
FF,2026-04-08,98.4,-1.41,5.44,"Crow-Armstrong, Pete",691718,671212,,called_strike,,,,,4.0,,R,L,R,TB,CHC,S,,,0,1,2026,-0.6,1.29,-0.6798282150584235,2.6726505521745993,,,,2,1,Top,,,,,,,3.3939490134178087,-143.26692224106657,-4.881119290932056,-9.080343152294414,34.842752153403616,-13.495020633929036,3.202452428,1.616190945,,,,,2664.0,,823000,676439,666018,810938,691406,670764,802415,676356,641584,54.13,,,,,,,,4,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,220.0,0.003,-0.062,,,,,0.062,,-1,1,0.439,0.561,26,24,27,24,1,0,5.0,1.0,130.0,2,1.07,0.6,-0.6,,,,,,
FF,2026-04-08,98.7,-1.47,5.42,"Crow-Armstrong, Pete",691718,671212,,foul,,,,,2.0,,R,L,R,TB,CHC,S,,,0,0,2026,-0.48,1.26,0.1771596463244363,2.8940869236760545,,,,2,1,Top,,,,,,,5.589470911978628,-143.59245605349707,-4.222137315444891,-7.954493257782399,35.23322631449447,-14.016823205328244,3.202452428,1.616190945,198.0,73.0,46.0,99.2,2630.0,6.7,823000,676439,666018,810938,691406,670764,802415,676356,641584,53.78,,,,,,,,4,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,223.0,0.001,-0.044,76.2,7.3,,,0.044,88.0,-1,1,0.438,0.562,26,24,27,24,1,0,5.0,1.0,130.0,2,1.09,0.48,-0.48,26.7,16.034342467997774,-5.408465546135005,30.967424223496007,32.67337792089222,35.422914531189285
SL,2026-04-08,89.1,-1.24,5.75,"Crow-Armstrong, Pete",691718,669947,field_out,hit_into_play,,,,,6.0,Pete Crow-Armstrong flies out to right fielder Jake Fraley.,R,L,R,TB,CHC,X,9.0,fly_ball,0,0,2026,0.29,0.54,0.6890854381083835,2.1208688558869784,,683737.0,,2,5,Top,195.08,97.45,,,,,4.086180644767559,-129.6916056389584,-3.847262090101728,2.484092791061653,26.425113766137574,-25.533150120417567,3.202452428,1.616190945,303.0,85.4,39.0,89.9,2499.0,6.7,823000,676439,666018,810938,691406,670764,802415,676356,641584,53.79,0.009,0.009,0.0,1.0,0.0,0.0,3.0,40,1,Slider,1,6,6,1,6,1,6,1,Standard,Standard,175.0,0.008,-0.282,77.4,7.1,,0.017,0.282,88.0,-5,5,0.067,0.933,32,24,32,24,1,2,,1.0,7.0,2,2.33,-0.29,0.29,43.6,12.169216503929944,-9.437399693252294,33.78073968531637,26.927640717672674,40.398749810022245
CU,2026-04-07,74.8,-1.56,6.07,"Crow-Armstrong, Pete",691718,669438,single,hit_into_play,,,,,1.0,Pete Crow-Armstrong singles on a line drive to right fielder Jake Fraley. Alex Bregman to 3rd.,R,L,R,TB,CHC,X,9.0,line_drive,0,0,2026,0.74,-1.37,-0.435173780365325,3.206614108334521,,608324.0,,0,3,Top,186.37,118.15,,,,,0.9522318182094112,-108.61884795577316,4.090271219922908,5.56991550436927,23.012577058621776,-43.93925113666408,3.202452428,1.616190945,171.0,98.1,12.0,73.7,2589.0,6.1,822999,663743,666018,680700,691406,670764,802415,656775,641584,54.43,0.949,0.92,0.9,1.0,1.0,0.0,4.0,19,1,Curveball,0,2,2,0,2,0,2,0,Standard,Standard,41.0,-0.044,0.489,72.2,7.4,,1.151,-0.489,98.1,-2,2,0.24,0.76,26,24,27,24,2,1,3.0,1.0,5.0,1,5.53,-0.74,0.74,44.0,25.45705300363108,-14.285480423783044,25.84027259827259,41.08499408257386,41.7558947829114
